model_path	model_name_declared	file_stem	leng	nseq	built_from_set_implied_by_nseq	name_matches_file	duplicate_of	sha256	role_in_g4	unit	denominator
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t443.hmm	globloo_RETRON_t443	globloo_RETRON_t443	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	94467da926a53a3fa9eda8f226d932be6bbce14c9f9fb9ebaee5615c9592d9cf	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t482.hmm	globloo_RETRON_t482	globloo_RETRON_t482	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ee4f9b397a38fd01a5a7562026de499bc4627aecdfb53a9c9caa60aed87c8114	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t749.hmm	globloo_RETRON_t749	globloo_RETRON_t749	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	696e4003ea1ca9457d464b50eef66f9cf586867241c3eaac11aea63a1ecbe763	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t803.hmm	globloo_RETRON_t803	globloo_RETRON_t803	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	dfb23231cb69224709b42f3acd21e22940a3f8192fe6f134958c1526418e0482	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t808.hmm	globloo_RETRON_t808	globloo_RETRON_t808	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	346a7d84013938abb99b02c4e9e71694d3d07c1c4a8e35d309fea1b7e27a4601	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t812.hmm	globloo_RETRON_t812	globloo_RETRON_t812	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	5e65b7a3e39cb2d3bf079bf1adf6be6feb6879e335984577f77782de2e553b5a	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t815.hmm	globloo_RETRON_t815	globloo_RETRON_t815	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	f3b9d0b029b3230be4434f8d585870c3bf9d728b9a312a4373673a046eb6d7a7	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t816.hmm	globloo_RETRON_t816	globloo_RETRON_t816	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	6d4a7639b883bb4be447f0a56eca7ec4c65b54361c56e4d78c40764366345ce6	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t824.hmm	globloo_RETRON_t824	globloo_RETRON_t824	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	24302dc1f02b95250247e362f5abce2c79634d86c1c0d3d05a174fd5619bae7b	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_RETRON_t953.hmm	globloo_RETRON_t953	globloo_RETRON_t953	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	1cdbb221c9c2d22c3c9071d7767fe4c271a20d105cf68bca63f18bd70c3beccd	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_UNIPROT_F2K1V9.hmm	globloo_UNIPROT_F2K1V9	globloo_UNIPROT_F2K1V9	306	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	37899ff0836dc5a4d6b354ad9fa6b74a111982e657ec4bfbd1207b53fc9ab260	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_UNIPROT_P0DV89.hmm	globloo_UNIPROT_P0DV89	globloo_UNIPROT_P0DV89	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	6069feb1f8790162e7f7b16cf6da42b4abbcc672a094bc4ea319dbc6b0b0e184	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_UNIPROT_P0DV94.hmm	globloo_UNIPROT_P0DV94	globloo_UNIPROT_P0DV94	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	2b460fdef4617d39a47147bf44616f95b759c150c0f0a5ad90e6b3975d4423ae	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_UNIPROT_P71276.hmm	globloo_UNIPROT_P71276	globloo_UNIPROT_P71276	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	e8d50ab28fbf812c6affb1265513787621fdeb64f4d424ebdaf249ef05d28227	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-AbiK.hmm	lofo_RVT-AbiK	lofo_RVT-AbiK	305	162	AMBIGUOUS - NSEQ matches no known subset size	YES	none	89d0518d901570340e4035173d15a916f3838d20ab474cbd1241fe8c856897ac	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-AbiP2.hmm	lofo_RVT-AbiP2	lofo_RVT-AbiP2	305	161	AMBIGUOUS - NSEQ matches no known subset size	YES	none	46ec65a05777a7e53fa6a43e2d21c14bdac5674283701f617de18ab0b1ce8eeb	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-CRISPR.hmm	lofo_RVT-CRISPR	lofo_RVT-CRISPR	303	161	AMBIGUOUS - NSEQ matches no known subset size	YES	none	25068300b4eb5339504441bcbe953367cf1706b786202c82813d2686045a5d4d	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-DGRs.hmm	lofo_RVT-DGRs	lofo_RVT-DGRs	305	162	AMBIGUOUS - NSEQ matches no known subset size	YES	none	499569333d5cd104efd8aa3da27bc0dc2c6a6da0ee445233f6908ce332353229	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-G2L.hmm	lofo_RVT-G2L	lofo_RVT-G2L	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	3c43f8779bff10574c7e793b4707558de9bdbea84bda18e53bc668606e70bfcc	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-G2L4.hmm	lofo_RVT-G2L4	lofo_RVT-G2L4	304	162	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d5f70ed8b2eb58934f80dc0f58dc6fe74c49fbb9af064f9f41f590a47797e798	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG1.hmm	lofo_RVT-UG1	lofo_RVT-UG1	299	163	AMBIGUOUS - NSEQ matches no known subset size	YES	none	1c617441eeffee8fce47a7eb24fae550bb5bd72235b0148baa63a9771a37c979	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG10.hmm	lofo_RVT-UG10	lofo_RVT-UG10	305	165	AMBIGUOUS - NSEQ matches no known subset size	YES	none	0f4d1dfcc1f23fe36f867f4748d0a0f1190e3560f2e6e8fd61e6ff2fb40394a6	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG11.hmm	lofo_RVT-UG11	lofo_RVT-UG11	305	165	AMBIGUOUS - NSEQ matches no known subset size	YES	none	853543cbad2112de6050b5233309d14782fc2124a1961f0c187586b0a73a4044	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG12.hmm	lofo_RVT-UG12	lofo_RVT-UG12	305	160	AMBIGUOUS - NSEQ matches no known subset size	YES	none	164799444861f81093067bab01e02bbb523f57d0ab8b3b5c9817d1aa795e8716	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG13.hmm	lofo_RVT-UG13	lofo_RVT-UG13	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	4c53806d8b60d796dc8d58dc4345f90150115879a832a761b4b7737c4d371182	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG14.hmm	lofo_RVT-UG14	lofo_RVT-UG14	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	c205c8ca162b4cb1b8f08d0914e8b6c927121585293950f1ba187ef6cde9a528	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG15.hmm	lofo_RVT-UG15	lofo_RVT-UG15	305	161	AMBIGUOUS - NSEQ matches no known subset size	YES	none	f72d1fc67278aafc46e07f55e70c16105d82df48e2ea457b58443f320ad2f37f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG16.hmm	lofo_RVT-UG16	lofo_RVT-UG16	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	0e86461e835deacd7e2120de0bdd9de62f55ec3efd724dfd06908b471d08cb68	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG17.hmm	lofo_RVT-UG17	lofo_RVT-UG17	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	9ea23454ba686a098c4eac9fff631f265a91988adbe3ae1188fddf31904abc3f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG18.hmm	lofo_RVT-UG18	lofo_RVT-UG18	305	165	AMBIGUOUS - NSEQ matches no known subset size	YES	none	7ff70215d830e28e63f77b3a1529081eeaef4a5125659106a008c8fe260ce9ff	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG19.hmm	lofo_RVT-UG19	lofo_RVT-UG19	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	6bbb94c69ecf140ffb278b3252efd863aba3b3d7fc2a686bebb50192a5ea6fa7	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG2.hmm	lofo_RVT-UG2	lofo_RVT-UG2	305	162	AMBIGUOUS - NSEQ matches no known subset size	YES	none	dd4b1da5ef3e858a34ec4af7bd1fe0cb75705768c18ff192f27756f09b905dee	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG20.hmm	lofo_RVT-UG20	lofo_RVT-UG20	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	65c87bdf92026397feb10b6b760941fd617f8dfc2cf28084bc2618254725898c	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG21.hmm	lofo_RVT-UG21	lofo_RVT-UG21	305	165	AMBIGUOUS - NSEQ matches no known subset size	YES	none	5f01cb7cee2bf20a56b97709e1cd2169e99d808b1dfbc980acc20a1216a01504	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG22.hmm	lofo_RVT-UG22	lofo_RVT-UG22	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ffd54f59111b270655a62eb78e04e07cba73172c1fb4a1f8051c295d3a80c56e	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG23.hmm	lofo_RVT-UG23	lofo_RVT-UG23	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	8d3a443c849d51b2a5f38f67fa3c0778b3ff20d98acbfe0c1afeec7f7217c32a	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG24.hmm	lofo_RVT-UG24	lofo_RVT-UG24	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ad9f8b0e357fb85176d03e59d02e16a76024fd2ebfa15c0cc36fe6dea84f2f6e	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG25.hmm	lofo_RVT-UG25	lofo_RVT-UG25	305	165	AMBIGUOUS - NSEQ matches no known subset size	YES	none	f174bc640ab4e4a43aefdd0f5adeca1642601989205d288ac0c534a863e61b4f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG26.hmm	lofo_RVT-UG26	lofo_RVT-UG26	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	de70251be96f5f7a2a06246e906372e81892843bef02621c3fe91447ff3f39ad	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG28.hmm	lofo_RVT-UG28	lofo_RVT-UG28	305	165	AMBIGUOUS - NSEQ matches no known subset size	YES	none	48a7aa2a7890cbeda79addd564be03d1d9c9e2a75a8f20ed704c74d970d88c6c	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG28b.hmm	lofo_RVT-UG28b	lofo_RVT-UG28b	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	14ea433b62255e8c070806d706083a85147b958c200ba459317bf4531e8f3756	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG3.hmm	lofo_RVT-UG3	lofo_RVT-UG3	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	40ba2ccaf53d6ce5a50ef84ec87d191c3891bb5ee5f33573a16ab230c0c1a1a4	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG4.hmm	lofo_RVT-UG4	lofo_RVT-UG4	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	5f262bc8c4e3de96a124bc4b09abb8f75994e95e0773d8b336622bd44494d154	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG5.hmm	lofo_RVT-UG5	lofo_RVT-UG5	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ea174c0ec478576abd5f55e809ef3eb9e752de8def90d6155598ee430771c682	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG6.hmm	lofo_RVT-UG6	lofo_RVT-UG6	305	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	38fbf54553a5580e6a8ef3ddbeb939d0bfc1c97361300c6a4114c59609cb7208	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG7.hmm	lofo_RVT-UG7	lofo_RVT-UG7	305	165	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ae01c0c0179773a602f9bd48274168f99b96abba27ea7b90dc14599a830d3d68	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG8.hmm	lofo_RVT-UG8	lofo_RVT-UG8	305	159	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d922cdbce290d718c8ea2ec6892c23ac980d0b5e3e1c1e1a62f4aa7a018301e3	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/lofo_RVT-UG9.hmm	lofo_RVT-UG9	lofo_RVT-UG9	305	165	AMBIGUOUS - NSEQ matches no known subset size	YES	none	e71067e2dd0dd5919202e7edd237a2f9a47cc1a73858b2c58c213d125b19c80f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-AbiK_CAND_AbiK_16.hmm	perfam_RVT-AbiK_CAND_AbiK_16	perfam_RVT-AbiK_CAND_AbiK_16	315	4	AMBIGUOUS - NSEQ matches no known subset size	YES	none	096492d39003a6e569262913cf5da65b4466782e9f04afdfbca4f52967970429	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-AbiK_CAND_AbiK_31.hmm	perfam_RVT-AbiK_CAND_AbiK_31	perfam_RVT-AbiK_CAND_AbiK_31	357	4	AMBIGUOUS - NSEQ matches no known subset size	YES	none	904e88c1f74c84bb0914cfd51aa27c78e2068ece4ec4e4bf02c08d67b422c457	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-AbiK_CAND_AbiK_51.hmm	perfam_RVT-AbiK_CAND_AbiK_51	perfam_RVT-AbiK_CAND_AbiK_51	362	4	AMBIGUOUS - NSEQ matches no known subset size	YES	none	0b238e4bbf5061445b7ffcff815e7b7e2683092a9683499590a1460b23b0268f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-AbiK_CAND_AbiK_98.hmm	perfam_RVT-AbiK_CAND_AbiK_98	perfam_RVT-AbiK_CAND_AbiK_98	360	4	AMBIGUOUS - NSEQ matches no known subset size	YES	none	53f79936665d73a4e39bae0ac3c7f9c0e1ee3b1b5c3afce9960dd3edb57a9101	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-AbiK_PDB_7R06_1.hmm	perfam_RVT-AbiK_PDB_7R06_1	perfam_RVT-AbiK_PDB_7R06_1	360	4	AMBIGUOUS - NSEQ matches no known subset size	YES	none	96559170ce593d243857b4670f06e9e287778ce95b27ac8bb57c671101d69024	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-AbiP2_CAND_AbiP2_108.hmm	perfam_RVT-AbiP2_CAND_AbiP2_108	perfam_RVT-AbiP2_CAND_AbiP2_108	314	5	AMBIGUOUS - NSEQ matches no known subset size	YES	none	36621a73824700c02c5a1a8387652e8d64e54435dd60e5379a394bfdef7befdb	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
